truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T39,39,N100,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:05:59,50.916985,23.987297,6.5,-0.72,0.12,385.53,0.92,1,0.3348,0.3356,6.66,100.0,0.6998,1.0,7631.32,-10.0,0,9.13,0.5,0.3105,0.3888,0.7853,0.7345,High Risk,77.95,34,5
T33,439,N42,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:06:35,48.829885,17.313008,6.35,1.23,0.0,352.89,2.6,1,0.0813,0.8266,5.85,648.45,1.0,5.41,6767.1,-9.96,0,11.83,1.2,0.5967,0.4585,0.8045,1.0,High Risk,86.59,32,5
T2,3809,N89,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:13:16,48.591452,17.582317,9.35,0.92,0.0,206.29,0.79,1,0.4085,0.6824,0.0,483.86,0.7222,9.06,9269.38,-10.0,0,10.28,0.72,0.5176,0.0,0.6267,1.0,High Risk,85.42,34,5
T50,4545,N85,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 02:18:38,49.81791,21.860772,8.78,0.72,0.2,0.0,0.5,1,0.399,0.6596,0.0,819.28,0.8162,8.46,8226.07,-9.53,0,9.21,0.5,0.0,0.0,0.6978,1.0,High Risk,84.25,40,5
T10,3678,N63,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:18:58,50.090637,16.784553,5.23,2.94,0.91,832.25,0.5,1,0.4533,0.7157,0.0,100.0,0.9409,1.0,100.02,-10.0,0,11.9,3.14,1.0,0.4521,0.4467,0.5223,High Risk,85.13,43,5
T48,,N14,NodeType.HUB,DEPART_NODE,IDLE,2023-01-01 02:19:35,50.876157,23.308943,8.54,-1.5,0.1,428.86,1.22,0,0.4011,0.6158,3.46,731.3,0.046,1.0,6029.06,-10.0,0,13.75,0.5,0.663,0.2383,0.3869,0.2698,Moderate Risk,89.17,30,5
T132,3337,N12,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:42:08,51.145619,20.882622,12.14,2.94,0.0,83.84,0.5,1,0.3207,0.6746,7.05,476.6,0.7347,7.88,3698.73,-10.0,0,10.2,2.17,0.3934,0.0,0.1434,1.0,High Risk,88.12,37,5
T46,1470,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:44:10,51.10969,20.496443,5.24,-0.12,0.98,0.0,0.5,0,0.3911,0.5956,0.0,1030.49,0.0416,11.88,2759.55,-10.0,0,8.1,0.5,0.5643,0.6142,0.6818,0.8572,High Risk,84.37,24,5
T110,3199,N45,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:46:25,51.361188,18.070122,7.26,0.8,0.32,626.55,0.92,1,0.0066,0.6814,6.36,421.75,0.513,10.52,8490.07,-10.0,0,17.14,0.5,0.4312,0.5658,0.4849,1.0,High Risk,88.57,32,5
T12,1068,N85,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:48:52,49.81791,21.860772,7.4,1.28,0.55,0.0,0.5,1,0.3665,0.4871,1.94,817.47,0.7348,5.54,2319.43,-5.37,1,6.23,2.49,1.0,0.6464,0.6203,1.0,High Risk,88.49,40,5
T1,2120,N22,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:50:37,49.772183,14.086382,6.49,-0.92,0.0,0.0,0.5,1,0.5848,0.8483,3.84,512.78,0.0,1.0,6999.94,-10.0,0,14.41,0.5,0.3301,0.0,0.3405,0.2189,Moderate Risk,86.97,35,5
T24,2310,N9,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:53:57,50.711214,20.852134,5.04,-0.77,0.17,35.91,0.5,1,0.4345,0.5778,4.15,914.06,0.5197,11.62,10000.0,-10.0,0,9.46,1.31,0.7491,0.5356,1.0,0.7085,High Risk,89.45,36,5
T14,1186,N2,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:54:20,48.529395,21.1875,12.54,0.5,0.0,0.0,2.39,1,0.7398,0.5516,2.21,1051.62,1.0,6.74,8103.42,-10.0,0,7.98,0.5,0.522,0.0,0.375,0.3813,Moderate Risk,81.08,36,5
T34,1010,N24,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 02:55:39,50.691617,14.647866,16.77,0.33,0.09,778.36,1.66,0,0.6155,0.6819,2.79,605.95,0.779,1.0,4252.57,-10.0,0,10.38,0.79,0.345,0.6009,0.458,0.8348,High Risk,80.99,34,5
T5,3127,N37,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-01 02:57:56,49.34921,23.796748,5.15,0.45,0.62,0.0,2.49,1,0.391,0.531,0.0,254.1,0.3381,5.08,3465.51,-10.0,0,12.29,2.66,0.9465,0.2789,0.976,0.9597,High Risk,84.84,48,5
T5,3127,N37,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 02:57:56,49.34921,23.796748,7.04,1.55,0.59,347.86,1.73,1,0.3098,0.3927,3.5,529.56,0.2144,6.16,891.57,-10.0,0,12.43,0.76,0.7014,0.0,0.8421,0.7574,High Risk,83.23,48,5
T8,2540,N41,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:00:15,51.219108,24.0,7.06,1.01,0.01,0.0,0.5,1,0.6104,0.4196,3.3,794.58,0.3345,1.0,7868.3,-10.0,0,7.39,0.5,0.6934,0.2766,0.7508,0.534,Moderate Risk,83.18,30,5
T42,4730,N9,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:03:48,50.711214,20.852134,5.08,1.18,0.33,993.65,1.23,1,0.5557,0.5406,5.4,502.62,0.4137,6.35,2277.51,-10.0,0,4.71,0.61,0.3123,0.2756,0.4402,0.9129,Moderate Risk,80.34,36,5
T21,4093,N86,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-01 03:04:00,51.361188,20.549797,7.19,0.75,0.48,0.0,0.5,1,0.3198,0.467,1.0,867.05,0.036,2.82,9156.21,-10.0,0,11.32,1.71,0.7371,0.0,0.6953,0.6394,High Risk,87.18,36,5
T21,4093,N86,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:04:00,51.361188,20.549797,10.83,-2.0,0.84,352.36,0.5,0,0.2676,0.4294,0.0,262.68,0.0,1.0,10000.0,-8.48,0,13.22,3.17,0.4878,0.3918,0.8286,1.0,High Risk,83.81,36,5
T84,3789,N60,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-01 03:12:41,51.321993,19.386179,14.36,5.31,0.81,468.32,0.5,1,0.4417,0.5838,0.0,100.0,0.6461,9.69,6486.83,-10.0,0,10.53,2.66,0.5188,0.0,0.2955,0.8928,High Risk,147.04,40,5
T84,3789,N60,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:12:41,51.321993,19.386179,5.28,4.91,1.12,0.0,0.5,1,0.4507,0.6895,4.82,114.7,0.0207,8.85,3264.98,3.83,0,9.86,2.69,0.0,0.0,0.5213,1.0,High Risk,82.18,40,5
T13,3313,N79,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:12:52,50.084105,14.912093,5.03,2.41,0.11,0.0,0.5,1,0.4832,0.8587,0.83,653.42,0.4979,4.05,7105.25,-10.0,1,5.54,0.5,0.518,0.0036,0.4399,1.0,Moderate Risk,78.0,34,5
T30,3861,N26,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 03:13:06,48.411812,14.403963,9.54,4.36,0.71,0.0,1.44,1,0.4621,0.8838,0.0,118.66,0.1714,1.0,9417.44,2.9,1,5.15,0.98,0.0881,0.0,0.7369,0.8952,High Risk,84.35,30,5
T54,3224,N24,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:13:25,50.691617,14.647866,5.13,3.2,0.52,301.76,0.5,1,0.3514,0.9309,0.0,556.63,0.3099,1.0,10000.0,-10.0,0,13.6,2.55,0.1964,0.0,1.0,0.5697,High Risk,89.52,34,5
T11,4225,N47,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:15:29,50.606696,17.490854,5.34,4.17,0.07,219.91,0.5,1,0.2694,0.6863,6.07,1022.72,0.1652,3.0,5676.6,-4.02,0,10.9,1.53,0.6369,0.6693,0.1456,1.0,High Risk,85.79,38,5
T83,1063,N100,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:19:08,50.916985,23.987297,9.56,-1.02,0.92,62.77,1.13,1,0.4577,0.4654,0.78,629.11,0.7024,2.72,8756.95,-10.0,0,10.54,1.09,0.4152,0.4643,0.9318,0.3631,High Risk,82.04,34,5
T9,542,N53,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 03:19:11,49.719924,14.907012,6.21,4.26,0.4,64.05,0.5,1,0.6127,0.8595,2.73,628.31,0.5577,6.57,10000.0,-10.0,1,6.7,1.94,0.2562,0.0,0.6586,1.0,High Risk,80.17,37,5
T39,39,N48,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:22:56,50.525041,23.794207,10.82,-2.0,0.7,87.12,0.5,1,0.365,0.429,4.55,103.85,1.0,1.0,10000.0,-10.0,0,10.94,0.5,0.7353,0.6039,0.4459,0.5955,High Risk,83.38,31,5
T8,2540,N71,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:25:33,51.104791,23.888211,13.67,2.94,0.63,587.14,1.96,0,0.643,0.4987,3.2,721.91,0.0,1.0,10000.0,-10.0,0,8.99,1.68,0.8428,0.3457,0.2846,0.4036,Moderate Risk,85.89,44,5
T76,218,N53,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:33:24,49.719924,14.907012,5.42,2.85,1.7,480.56,3.16,1,0.6685,0.8235,7.2,100.0,0.3672,1.0,5436.17,-10.0,0,10.59,0.5,0.2743,0.0,0.375,0.0899,Moderate Risk,79.01,37,5
T7,3948,N99,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:35:25,51.328526,14.454776,8.22,6.26,0.92,637.54,1.01,1,0.2321,0.9987,4.99,100.0,0.4086,5.82,6517.52,-10.0,0,18.36,0.5,0.7464,0.0,1.0,0.8697,High Risk,84.37,37,5
T132,3337,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:40:58,51.10969,20.496443,5.22,1.47,0.88,107.75,1.69,1,0.494,0.5908,0.0,235.87,0.7731,2.74,6402.46,-10.0,1,5.48,0.5,0.7623,0.2699,1.0,1.0,High Risk,87.38,24,5
T38,3130,N85,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-01 03:41:52,49.81791,21.860772,8.28,2.99,0.0,76.95,0.77,1,0.343,0.5697,0.0,530.99,0.8863,6.31,10000.0,-10.0,0,8.36,2.15,1.0,0.4529,0.5545,0.9785,High Risk,85.95,40,5
T38,3130,N85,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:41:52,49.81791,21.860772,8.0,-0.95,0.0,314.93,0.5,0,0.2753,0.4602,4.43,538.73,0.1709,12.09,10000.0,-10.0,1,6.45,0.5,0.2624,0.2358,0.0867,1.0,Moderate Risk,85.9,40,5
T61,2652,N9,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:50:40,50.711214,20.852134,9.98,-0.56,0.26,0.0,0.5,1,0.3964,0.6074,5.13,292.02,0.893,5.71,100.02,-10.0,0,8.56,2.01,0.172,0.0,0.9631,1.0,High Risk,82.52,36,5
T125,3837,N47,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 03:59:04,50.606696,17.490854,9.32,-0.5,0.02,0.0,0.5,1,0.2105,0.6668,1.87,505.27,0.7498,11.33,2659.68,-10.0,1,6.12,0.59,0.2669,0.0,0.8127,1.0,High Risk,89.26,38,5
T24,2310,N87,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:03:30,50.472782,20.52185,8.74,-1.39,0.0,0.0,0.5,1,0.3879,0.5756,5.58,604.29,0.3724,7.23,8162.42,-10.0,1,6.25,2.25,0.0847,0.6042,0.8458,1.0,High Risk,87.14,28,5
T57,3194,N14,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:04:26,50.876157,23.308943,18.5,2.63,0.01,17.7,0.5,0,0.7099,0.3737,0.28,629.97,0.0,2.16,4888.55,-10.0,1,3.95,0.5,0.6811,0.3161,0.119,0.805,Moderate Risk,84.18,30,5
T33,439,N56,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:07:35,48.810288,16.372967,10.53,-1.35,0.5,326.49,0.5,1,0.3082,0.8606,1.14,535.87,0.5116,4.66,2673.66,-10.0,0,10.82,0.5,0.3532,0.3008,0.4512,0.7181,High Risk,80.17,43,5
T6,4877,N17,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:07:40,51.550627,17.08689,9.72,1.82,0.0,458.13,1.47,1,0.182,0.7299,10.88,374.19,0.7936,11.61,10000.0,-10.0,0,12.0,0.83,0.6092,0.3199,0.769,0.9651,High Risk,81.78,34,5
T48,,N43,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-01-01 04:08:26,51.361188,22.70935,12.61,-0.85,0.0,67.94,0.5,1,0.6354,0.2149,2.48,459.38,0.0023,1.0,4461.46,-3.79,0,1.82,0.5,0.5631,0.9858,0.0682,0.9999,Moderate Risk,83.83,31,5
T96,650,N62,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:10:09,51.328526,19.769817,6.84,1.07,0.49,0.0,0.5,0,0.3754,0.56,0.94,482.88,0.2194,1.0,2826.96,-10.0,0,9.18,0.5,0.4834,0.3181,0.9097,1.0,High Risk,88.61,32,5
T6,4877,N15,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:13:05,51.548994,17.119919,11.05,-2.0,0.0,751.6,0.5,1,0.6126,0.7462,0.32,564.55,0.7813,7.39,512.25,-5.62,1,5.95,1.85,0.0,0.2865,0.4166,1.0,Moderate Risk,167.72,49,5
T14,1186,N2,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-01 04:13:21,48.529395,21.1875,5.25,1.63,1.01,0.0,0.67,0,0.3849,0.5043,6.62,100.0,0.5919,5.01,10000.0,-10.0,0,9.45,0.5,0.4952,0.4017,0.7904,0.913,High Risk,82.26,36,5
T14,1186,N2,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:13:21,48.529395,21.1875,5.14,4.23,0.57,242.19,0.5,1,0.2439,0.7779,5.15,606.2,1.0,5.05,3911.62,-10.0,0,14.27,0.5,0.1289,0.4592,0.5843,0.7641,High Risk,84.34,36,5
T2,3809,N8,NodeType.PORT,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:17:48,49.229994,17.219004,13.87,3.98,0.54,0.0,0.5,1,0.3587,0.6914,2.57,183.91,0.7261,5.58,6247.01,-10.0,0,9.7,0.5,1.0,0.0,0.1916,0.9526,High Risk,77.43,41,5
T10,3678,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:18:24,49.906097,17.457825,12.45,-2.0,0.0,116.97,1.1,1,0.4863,0.6829,0.11,353.97,0.0608,1.0,6077.08,-6.15,0,15.68,0.5,0.3629,0.0,0.7461,0.3535,High Risk,87.81,35,5
T42,4730,N87,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:21:26,50.472782,20.52185,10.14,2.37,0.11,0.0,0.5,1,0.2068,0.6421,5.38,912.28,0.3773,7.15,7044.61,-10.0,0,8.22,0.5,0.3507,0.7419,0.9231,1.0,High Risk,77.14,28,5
T40,305,N66,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:22:10,48.929504,14.564024,11.56,-2.0,1.11,181.02,1.12,1,0.7118,1.0,4.15,369.55,0.5106,1.97,8274.37,-9.11,1,2.9,0.5,0.4923,0.6076,0.5464,1.0,Moderate Risk,83.84,29,5
T13,3313,N79,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-01 04:24:49,50.084105,14.912093,7.58,1.81,0.57,277.87,1.35,1,0.2814,0.9598,0.0,662.25,0.0961,4.5,6707.99,-10.0,0,10.12,0.98,0.0,0.3775,0.8592,1.0,High Risk,85.43,34,5
T13,3313,N79,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:24:49,50.084105,14.912093,8.0,0.56,0.52,0.0,1.08,0,0.3713,0.9663,0.0,111.11,0.3709,2.32,1779.93,-8.81,0,12.9,0.5,0.0,0.3565,0.5402,0.67,High Risk,83.79,34,5
T67,3140,N8,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 04:33:30,49.229994,17.219004,5.1,-0.91,0.39,50.78,1.76,1,0.3818,0.775,5.84,858.82,0.7022,9.69,8988.09,-10.0,0,10.0,0.5,0.3001,0.1302,0.9357,1.0,High Risk,79.67,41,5
T9,542,N88,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-01 04:33:57,49.852205,14.360772,5.72,0.62,0.09,122.69,3.18,1,0.4278,0.8476,3.22,440.81,0.0,7.26,5411.74,-10.0,0,9.62,0.5,0.689,0.0,0.9846,1.0,High Risk,85.57,37,5
T76,218,N88,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:39:13,49.852205,14.360772,7.69,-0.5,0.0,0.0,1.03,1,0.2686,0.6958,5.75,858.46,0.5211,5.21,460.59,-10.0,0,10.89,1.16,0.751,0.0,0.7763,1.0,High Risk,76.29,37,5
T41,2067,N41,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:43:09,51.219108,24.0,11.64,-1.62,0.38,339.47,0.5,1,0.4975,0.4461,2.49,323.47,1.0,2.0,2670.35,-10.0,0,9.13,0.5,1.0,0.1954,1.0,0.6017,High Risk,83.57,30,5
T88,2355,N14,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:43:43,50.876157,23.308943,5.43,2.39,1.72,315.01,0.5,1,0.459,0.3716,0.61,410.63,0.7725,6.81,4355.67,-10.0,1,3.28,0.5,0.373,0.5334,0.3937,1.0,Moderate Risk,80.14,30,5
T54,3224,N84,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-01 04:44:27,50.632826,15.504065,7.64,1.05,0.94,662.66,0.5,1,0.4015,0.881,6.29,355.78,0.1424,1.0,10000.0,-10.0,0,9.11,0.51,0.2974,0.1631,0.7438,1.0,High Risk,82.76,30,5
